consumo_kwh,uso_horario_pico,quantidade_equipamentos,tipo_imovel,horas_alto_consumo,categoria,score_referencia,tipo_cenario,caso_fronteira,caso_raro,outlier_plausivel,lote_geracao
170.550000,False,4,APARTAMENTO,5,EFICIENTE,14,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
336.120000,False,18,ESCRITORIO,8,MODERADO,32,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
196.560000,False,9,ESCRITORIO,4,EFICIENTE,5,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
381.590000,True,17,APARTAMENTO,11,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
313.030000,True,17,APARTAMENTO,5,INEFICIENTE,69,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
320.560000,False,20,OUTRO,4,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
302.020000,True,11,CASA,3,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
383.130000,True,6,COMERCIO,14,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
342.780000,True,7,CASA,10,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
466.240000,True,23,COMERCIO,8,INEFICIENTE,70,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
244.920000,False,12,APARTAMENTO,7,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
458.600000,False,27,COMERCIO,10,INEFICIENTE,71,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
298.720000,False,22,CASA,2,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
421.290000,False,22,ESCRITORIO,10,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
1293.770000,True,38,INDUSTRIA,20,INEFICIENTE,98,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
935.980000,True,49,INDUSTRIA,8,MODERADO,59,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
328.310000,True,10,CASA,5,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
187.350000,False,4,CASA,4,EFICIENTE,5,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
315.710000,False,14,COMERCIO,5,EFICIENTE,22,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
276.640000,False,26,ESCRITORIO,3,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
302.110000,False,14,COMERCIO,6,EFICIENTE,23,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
389.300000,True,17,ESCRITORIO,7,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
469.350000,True,22,OUTRO,8,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
264.100000,True,7,APARTAMENTO,9,MODERADO,56,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
365.990000,True,18,CASA,5,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
334.990000,True,11,CASA,4,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
300.000000,False,9,INDUSTRIA,4,EFICIENTE,0,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
227.620000,False,8,APARTAMENTO,7,MODERADO,36,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
381.300000,True,15,CASA,7,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
520.810000,True,24,COMERCIO,14,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
358.510000,False,9,COMERCIO,13,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
316.600000,True,14,APARTAMENTO,7,INEFICIENTE,73,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
232.200000,False,11,APARTAMENTO,7,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
354.750000,True,13,APARTAMENTO,11,INEFICIENTE,94,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
325.380000,True,18,CASA,3,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
273.110000,False,22,CASA,1,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
376.620000,True,17,APARTAMENTO,11,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
301.180000,False,13,COMERCIO,3,EFICIENTE,15,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
175.590000,True,3,APARTAMENTO,1,EFICIENTE,13,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
451.350000,True,18,CASA,10,INEFICIENTE,87,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
431.950000,True,27,COMERCIO,5,MODERADO,60,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
469.730000,True,20,COMERCIO,13,INEFICIENTE,82,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
330.080000,False,10,CASA,11,MODERADO,49,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
569.210000,False,11,INDUSTRIA,14,EFICIENTE,25,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
234.790000,False,7,APARTAMENTO,7,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
162.060000,False,9,APARTAMENTO,1,EFICIENTE,10,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
435.040000,True,20,COMERCIO,8,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
426.930000,True,29,ESCRITORIO,5,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
361.370000,True,15,CASA,5,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
337.620000,True,17,APARTAMENTO,8,INEFICIENTE,86,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
330.330000,False,7,COMERCIO,9,EFICIENTE,26,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
492.020000,True,18,ESCRITORIO,13,INEFICIENTE,69,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
215.460000,False,10,CASA,2,EFICIENTE,12,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
242.560000,True,12,APARTAMENTO,3,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
272.120000,True,15,APARTAMENTO,5,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
268.330000,False,6,COMERCIO,4,EFICIENTE,7,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
291.260000,False,16,APARTAMENTO,8,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
204.590000,False,15,APARTAMENTO,1,EFICIENTE,25,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
308.350000,True,4,CASA,8,MODERADO,38,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
216.630000,True,6,APARTAMENTO,5,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
272.410000,True,8,APARTAMENTO,8,MODERADO,56,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
413.460000,True,3,CASA,10,MODERADO,59,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
281.540000,False,9,CASA,9,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
439.250000,True,20,COMERCIO,11,INEFICIENTE,71,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
466.760000,True,20,CASA,11,INEFICIENTE,96,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
334.820000,True,17,APARTAMENTO,8,INEFICIENTE,85,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
465.540000,True,15,COMERCIO,12,INEFICIENTE,73,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
204.620000,False,11,APARTAMENTO,4,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
302.530000,True,8,APARTAMENTO,11,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
437.270000,True,34,ESCRITORIO,3,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
189.360000,True,3,APARTAMENTO,4,EFICIENTE,22,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
298.330000,True,28,APARTAMENTO,6,INEFICIENTE,72,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
193.190000,False,5,APARTAMENTO,5,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
894.360000,False,25,INDUSTRIA,19,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
807.350000,True,45,INDUSTRIA,5,MODERADO,45,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
304.250000,True,14,ESCRITORIO,4,EFICIENTE,25,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
401.780000,False,21,CASA,8,INEFICIENTE,67,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
178.950000,False,4,APARTAMENTO,8,EFICIENTE,22,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
329.310000,False,11,CASA,8,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
168.560000,False,3,APARTAMENTO,4,EFICIENTE,10,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
349.110000,True,16,CASA,5,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
408.880000,True,11,CASA,12,INEFICIENTE,75,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
322.520000,True,8,CASA,6,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
177.200000,False,9,APARTAMENTO,2,EFICIENTE,15,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
252.110000,True,12,APARTAMENTO,5,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
349.760000,True,16,APARTAMENTO,9,INEFICIENTE,91,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
316.090000,False,34,CASA,8,MODERADO,56,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
252.400000,False,7,APARTAMENTO,11,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
314.410000,False,10,CASA,10,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
211.130000,False,11,APARTAMENTO,3,EFICIENTE,26,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
272.160000,False,6,COMERCIO,4,EFICIENTE,7,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
503.350000,True,21,CASA,11,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
372.000000,True,7,CASA,12,INEFICIENTE,63,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
275.030000,False,4,CASA,10,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
380.240000,True,16,COMERCIO,6,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
489.500000,True,18,COMERCIO,14,INEFICIENTE,86,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
581.880000,True,17,ESCRITORIO,14,INEFICIENTE,81,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
169.250000,False,8,APARTAMENTO,3,EFICIENTE,15,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
485.460000,False,20,ESCRITORIO,14,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
196.610000,False,7,ESCRITORIO,4,EFICIENTE,3,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
301.560000,False,9,ESCRITORIO,9,EFICIENTE,24,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
349.940000,True,15,APARTAMENTO,11,INEFICIENTE,97,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
239.140000,False,14,CASA,1,EFICIENTE,17,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
468.150000,True,18,CASA,11,INEFICIENTE,93,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
337.690000,False,17,ESCRITORIO,9,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
407.950000,True,17,COMERCIO,6,MODERADO,49,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
385.120000,True,16,CASA,7,INEFICIENTE,64,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
316.870000,True,10,CASA,6,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
316.240000,True,14,APARTAMENTO,8,INEFICIENTE,76,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
352.950000,True,16,ESCRITORIO,6,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
205.420000,False,3,APARTAMENTO,10,EFICIENTE,30,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
212.030000,False,4,APARTAMENTO,9,MODERADO,31,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
188.800000,False,4,APARTAMENTO,9,EFICIENTE,26,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
247.610000,False,11,ESCRITORIO,6,EFICIENTE,14,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
383.950000,False,15,OUTRO,12,MODERADO,45,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
322.390000,False,29,ESCRITORIO,4,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
147.900000,False,3,APARTAMENTO,1,EFICIENTE,0,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
160.180000,False,4,APARTAMENTO,3,EFICIENTE,8,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
272.770000,True,13,APARTAMENTO,5,MODERADO,55,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
309.420000,False,14,APARTAMENTO,10,INEFICIENTE,73,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
352.880000,True,17,APARTAMENTO,9,INEFICIENTE,93,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
292.990000,True,5,CASA,7,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
353.820000,True,16,APARTAMENTO,8,INEFICIENTE,88,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
305.370000,True,5,CASA,8,MODERADO,39,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
192.330000,False,14,APARTAMENTO,1,EFICIENTE,21,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
299.080000,True,13,APARTAMENTO,7,INEFICIENTE,67,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
484.870000,True,25,ESCRITORIO,7,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
306.810000,True,12,CASA,3,MODERADO,36,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
224.010000,False,5,CASA,5,EFICIENTE,13,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
232.750000,False,14,CASA,1,EFICIENTE,16,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
347.110000,True,9,CASA,9,MODERADO,54,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
258.410000,True,9,APARTAMENTO,6,MODERADO,49,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
508.120000,True,27,COMERCIO,12,INEFICIENTE,95,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
319.470000,False,22,CASA,2,MODERADO,38,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
159.090000,False,7,APARTAMENTO,2,EFICIENTE,10,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
322.290000,True,22,CASA,1,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
359.090000,False,11,COMERCIO,11,MODERADO,39,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
284.120000,False,5,COMERCIO,8,EFICIENTE,15,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
411.790000,False,1,OUTRO,14,MODERADO,38,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
424.330000,True,18,COMERCIO,8,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
347.320000,True,12,APARTAMENTO,11,INEFICIENTE,90,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
465.960000,False,27,ESCRITORIO,10,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
404.290000,True,22,COMERCIO,5,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
225.580000,False,8,CASA,2,EFICIENTE,10,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
285.410000,True,9,APARTAMENTO,9,INEFICIENTE,64,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
338.350000,False,20,CASA,4,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
337.820000,True,15,APARTAMENTO,10,INEFICIENTE,90,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
218.310000,False,6,APARTAMENTO,10,MODERADO,38,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
280.200000,True,7,APARTAMENTO,9,MODERADO,59,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
388.070000,True,22,CASA,4,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
420.710000,True,12,CASA,12,INEFICIENTE,79,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
328.230000,True,15,APARTAMENTO,7,INEFICIENTE,77,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
396.500000,True,11,CASA,11,INEFICIENTE,70,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
269.230000,False,4,CASA,10,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
579.250000,True,25,ESCRITORIO,14,INEFICIENTE,89,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
378.480000,True,8,CASA,11,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
344.260000,False,11,COMERCIO,10,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
197.710000,False,9,OUTRO,6,EFICIENTE,16,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
373.810000,False,18,COMERCIO,10,MODERADO,47,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
405.810000,False,32,ESCRITORIO,5,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
393.530000,True,14,COMERCIO,6,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
266.270000,True,8,APARTAMENTO,7,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
907.540000,True,55,INDUSTRIA,14,INEFICIENTE,73,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
295.960000,False,17,CASA,5,MODERADO,38,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
251.790000,False,6,CASA,6,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
233.540000,False,12,CASA,2,EFICIENTE,16,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
427.520000,True,19,CASA,9,INEFICIENTE,81,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
332.900000,False,15,CASA,7,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
283.010000,True,5,ESCRITORIO,4,EFICIENTE,17,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
659.450000,True,31,ESCRITORIO,14,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
296.280000,False,10,CASA,8,MODERADO,36,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
239.930000,True,10,APARTAMENTO,3,MODERADO,38,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
515.060000,True,19,CASA,12,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
493.600000,False,25,ESCRITORIO,11,INEFICIENTE,61,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
513.190000,True,18,ESCRITORIO,2,MODERADO,42,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
430.020000,True,16,COMERCIO,12,INEFICIENTE,68,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
299.540000,False,10,COMERCIO,7,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
289.170000,False,14,APARTAMENTO,9,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
423.200000,False,19,COMERCIO,11,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
275.890000,False,10,CASA,6,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
218.090000,False,18,APARTAMENTO,2,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
420.630000,True,26,COMERCIO,5,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
256.560000,False,5,CASA,8,EFICIENTE,23,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
485.640000,True,25,COMERCIO,9,INEFICIENTE,79,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
272.170000,True,18,APARTAMENTO,2,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
425.010000,False,28,ESCRITORIO,8,MODERADO,48,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
315.890000,False,15,CASA,6,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
258.940000,False,9,APARTAMENTO,9,MODERADO,49,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
202.270000,False,5,CASA,2,EFICIENTE,4,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
273.330000,False,4,CASA,12,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
280.420000,False,14,APARTAMENTO,8,MODERADO,60,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
349.500000,True,7,COMERCIO,8,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
438.180000,True,20,COMERCIO,8,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
242.130000,False,10,CASA,5,EFICIENTE,22,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
297.450000,False,13,CASA,6,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
306.080000,False,19,CASA,4,MODERADO,39,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
310.050000,False,17,COMERCIO,3,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
297.380000,False,19,CASA,4,MODERADO,38,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
184.340000,False,9,APARTAMENTO,2,EFICIENTE,16,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
219.860000,False,15,APARTAMENTO,4,MODERADO,37,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
422.560000,False,17,INDUSTRIA,7,EFICIENTE,12,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
401.500000,True,15,COMERCIO,10,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
344.860000,True,18,APARTAMENTO,8,INEFICIENTE,89,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
255.600000,True,5,APARTAMENTO,9,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
516.090000,False,29,ESCRITORIO,11,INEFICIENTE,67,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
346.240000,True,19,CASA,2,MODERADO,47,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
290.430000,False,14,APARTAMENTO,8,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
267.560000,False,11,APARTAMENTO,10,MODERADO,58,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
166.920000,False,6,APARTAMENTO,1,EFICIENTE,7,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
180.030000,False,4,CASA,1,EFICIENTE,0,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
509.350000,True,22,CASA,12,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
314.790000,False,14,CASA,7,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
